Customer ID,Recency,Frequency,Monetary,City,R_Score,F_Score,M_Score,RFM_Score,Cluster,Segment_Name
12688.0,109,1,4873.8099999999995,El Jadida,3,1,4,314,2,Clients à Risque / Perdus
12689.0,21,2,1247.61,Tanger,1,2,3,123,2,Clients à Risque / Perdus
12690.0,201,1,389.01,Marrakech,3,1,2,312,2,Clients à Risque / Perdus
12691.0,23,7,1170.4,Marrakech,1,3,3,133,2,Clients à Risque / Perdus
12692.0,632,1,110.95,Rabat,4,1,1,411,0,Clients Réguliers
12693.0,122,7,1703.02,Oujda,3,3,3,333,2,Clients à Risque / Perdus
12694.0,66,3,1843.35,Fès,2,2,3,223,2,Clients à Risque / Perdus
12695.0,2,7,1407.1200000000001,Tanger,1,3,3,133,2,Clients à Risque / Perdus
12696.0,430,2,851.91,Marrakech,4,2,2,422,0,Clients Réguliers
12697.0,24,3,957.59,Marrakech,1,2,3,123,2,Clients à Risque / Perdus
12698.0,585,1,339.75,Casablanca,4,1,1,411,0,Clients Réguliers
12699.0,413,1,638.11,Tétouan,4,1,2,412,0,Clients Réguliers
12700.0,3,4,4939.99,Casablanca,1,3,4,134,2,Clients à Risque / Perdus
12701.0,75,6,2446.41,Meknès,2,3,4,234,2,Clients à Risque / Perdus
12702.0,15,1,219.0,Casablanca,1,1,1,111,2,Clients à Risque / Perdus
12703.0,66,4,1006.53,Rabat,2,3,3,233,2,Clients à Risque / Perdus
12704.0,3,8,2340.84,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
12705.0,10,14,11762.1,Oujda,1,4,4,144,2,Clients à Risque / Perdus
12707.0,287,1,603.42,Casablanca,3,1,2,312,0,Clients Réguliers
12708.0,25,18,5314.1,Rabat,1,4,4,144,2,Clients à Risque / Perdus
12709.0,10,34,31093.34,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
12710.0,92,3,1149.02,Tanger,2,2,3,223,2,Clients à Risque / Perdus
12711.0,607,2,1339.05,Tanger,4,2,3,423,0,Clients Réguliers
12712.0,24,21,7193.66,Agadir,1,4,4,144,2,Clients à Risque / Perdus
12714.0,4,12,14093.71,Tétouan,1,4,4,144,2,Clients à Risque / Perdus
12715.0,101,1,353.86,Tanger,2,1,2,212,2,Clients à Risque / Perdus
12716.0,128,1,677.9,Rabat,3,1,2,312,2,Clients à Risque / Perdus
12717.0,146,3,1308.91,Rabat,3,2,3,323,2,Clients à Risque / Perdus
12718.0,66,1,238.25,Marrakech,2,1,1,211,2,Clients à Risque / Perdus
12719.0,60,1,283.6,Kenitra,2,1,1,211,2,Clients à Risque / Perdus
12720.0,10,29,7878.2,Oujda,1,4,4,144,2,Clients à Risque / Perdus
12721.0,27,8,4013.08,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
12722.0,80,4,997.63,Meknès,2,3,3,233,2,Clients à Risque / Perdus
12723.0,11,4,647.79,Tétouan,1,3,2,132,2,Clients à Risque / Perdus
12724.0,77,6,2109.2799999999997,Casablanca,2,3,3,233,2,Clients à Risque / Perdus
12725.0,366,4,2694.56,Fès,3,3,4,334,0,Clients Réguliers
12726.0,23,11,4014.6,Marrakech,1,4,4,144,2,Clients à Risque / Perdus
12727.0,6,10,5679.53,Tanger,1,4,4,144,2,Clients à Risque / Perdus
12728.0,66,5,1070.17,Rabat,2,3,3,233,2,Clients à Risque / Perdus
12729.0,109,1,453.01,Casablanca,3,1,2,312,2,Clients à Risque / Perdus
12730.0,517,1,829.25,Casablanca,4,1,2,412,0,Clients Réguliers
12731.0,19,17,25775.71,Marrakech,1,4,4,144,2,Clients à Risque / Perdus
12732.0,175,1,236.26000000000002,Casablanca,3,1,1,311,2,Clients à Risque / Perdus
12733.0,229,4,2424.87,Rabat,3,3,4,334,2,Clients à Risque / Perdus
12734.0,348,3,639.65,Casablanca,3,2,2,322,0,Clients Réguliers
12735.0,310,2,779.5699999999999,Tanger,3,2,2,322,0,Clients Réguliers
12736.0,328,1,234.0,Rabat,3,1,1,311,0,Clients Réguliers
12737.0,494,2,3710.5,Rabat,4,2,4,424,0,Clients Réguliers
12738.0,367,1,310.7,Marrakech,3,1,1,311,0,Clients Réguliers
12739.0,74,4,2726.73,Marrakech,2,3,4,234,2,Clients à Risque / Perdus
12740.0,59,1,427.6,Marrakech,2,1,2,212,2,Clients à Risque / Perdus
12741.0,524,2,406.07,Casablanca,4,2,2,422,0,Clients Réguliers
12742.0,621,1,1201.52,Casablanca,4,1,3,413,0,Clients Réguliers
12743.0,129,2,546.43,Casablanca,3,2,2,322,2,Clients à Risque / Perdus
12744.0,47,11,25317.06,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
12745.0,482,3,925.41,Rabat,4,2,3,423,0,Clients Réguliers
12746.0,536,1,254.55,Casablanca,4,1,1,411,0,Clients Réguliers
12747.0,17,25,8838.039999999999,Oujda,1,4,4,144,2,Clients à Risque / Perdus
12748.0,1,332,55844.23,Rabat,1,4,4,144,1,VIP / Champions
12749.0,18,8,6134.3,Marrakech,1,4,4,144,2,Clients à Risque / Perdus
12750.0,124,1,275.88,Rabat,3,1,1,311,2,Clients à Risque / Perdus
12751.0,440,1,268.27,Casablanca,4,1,1,411,0,Clients Réguliers
12752.0,76,1,4366.78,Casablanca,2,1,4,214,2,Clients à Risque / Perdus
12753.0,18,6,21429.39,Meknès,1,3,4,134,2,Clients à Risque / Perdus
12754.0,231,3,3010.74,Tanger,3,2,4,324,2,Clients à Risque / Perdus
12755.0,276,11,9030.66,Rabat,3,4,4,344,2,Clients à Risque / Perdus
12756.0,82,1,112.07999999999998,Oujda,2,1,1,211,2,Clients à Risque / Perdus
12757.0,11,13,7857.1,Tanger,1,4,4,144,2,Clients à Risque / Perdus
12758.0,112,7,9903.24,Rabat,3,3,4,334,2,Clients à Risque / Perdus
12759.0,47,8,5020.74,Agadir,2,4,4,244,2,Clients à Risque / Perdus
12760.0,451,1,347.8,Casablanca,4,1,2,412,0,Clients Réguliers
12761.0,453,2,782.95,Rabat,4,2,2,422,0,Clients Réguliers
12762.0,3,2,1898.52,Rabat,1,2,3,123,2,Clients à Risque / Perdus
12763.0,133,2,814.16,Tanger,3,2,2,322,2,Clients à Risque / Perdus
12764.0,312,1,1693.88,Rabat,3,1,3,313,0,Clients Réguliers
12765.0,467,6,1404.58,Casablanca,4,3,3,433,0,Clients Réguliers
12766.0,53,8,9349.85,Marrakech,2,4,4,244,2,Clients à Risque / Perdus
12767.0,371,1,949.82,Fès,3,1,3,313,0,Clients Réguliers
12768.0,446,1,168.69000000000003,Marrakech,4,1,1,411,0,Clients Réguliers
12769.0,234,1,1143.6,Rabat,3,1,3,313,2,Clients à Risque / Perdus
12770.0,206,2,3246.45,Rabat,3,2,4,324,2,Clients à Risque / Perdus
12771.0,481,1,282.3,Marrakech,4,1,1,411,0,Clients Réguliers
12772.0,55,1,892.47,Casablanca,2,1,3,213,2,Clients à Risque / Perdus
12773.0,559,1,124.25,Casablanca,4,1,1,411,0,Clients Réguliers
12774.0,531,1,98.7,Oujda,4,1,1,411,0,Clients Réguliers
12775.0,12,7,1686.12,Tétouan,1,3,3,133,2,Clients à Risque / Perdus
12776.0,663,1,55.5,Tanger,4,1,1,411,0,Clients Réguliers
12777.0,453,1,519.45,Fès,4,1,2,412,0,Clients Réguliers
12778.0,15,9,1775.68,Fès,1,4,3,143,2,Clients à Risque / Perdus
12779.0,33,14,6722.2699999999995,Marrakech,2,4,4,244,2,Clients à Risque / Perdus
12780.0,594,1,337.4,Agadir,4,1,1,411,0,Clients Réguliers
12781.0,59,2,826.74,Casablanca,2,2,2,222,2,Clients à Risque / Perdus
12782.0,145,10,4365.99,El Jadida,3,4,4,344,2,Clients à Risque / Perdus
12783.0,28,5,1825.33,Tanger,2,3,3,233,2,Clients à Risque / Perdus
12784.0,4,3,1804.75,Rabat,1,2,3,123,2,Clients à Risque / Perdus
12785.0,359,3,1100.4,Tétouan,3,2,3,323,0,Clients Réguliers
12786.0,605,1,728.5,Casablanca,4,1,2,412,0,Clients Réguliers
12787.0,5,4,862.18,Rabat,1,3,2,132,2,Clients à Risque / Perdus
12788.0,458,4,444.9,Agadir,4,3,2,432,0,Clients Réguliers
12789.0,60,3,273.35,Marrakech,2,2,1,221,2,Clients à Risque / Perdus
12790.0,187,2,591.85,Casablanca,3,2,2,322,2,Clients à Risque / Perdus
12791.0,369,6,1056.1100000000001,Marrakech,3,3,3,333,0,Clients Réguliers
12792.0,252,2,827.01,Casablanca,3,2,2,322,2,Clients à Risque / Perdus
12793.0,330,3,1017.33,Kenitra,3,2,3,323,0,Clients Réguliers
12794.0,48,2,860.41,Agadir,2,2,2,222,2,Clients à Risque / Perdus
12795.0,14,1,430.48,Casablanca,1,1,2,112,2,Clients à Risque / Perdus
12796.0,623,1,381.0,Casablanca,4,1,2,412,0,Clients Réguliers
12797.0,361,2,806.11,Marrakech,3,2,2,322,0,Clients Réguliers
12798.0,5,4,8510.93,Rabat,1,3,4,134,2,Clients à Risque / Perdus
12799.0,524,1,219.35,Rabat,4,1,1,411,0,Clients Réguliers
12800.0,465,3,584.25,Agadir,4,2,2,422,0,Clients Réguliers
12801.0,496,1,1071.82,Fès,4,1,3,413,0,Clients Réguliers
12802.0,182,7,2416.42,Rabat,3,3,4,334,2,Clients à Risque / Perdus
12803.0,388,1,1092.81,Rabat,4,1,3,413,0,Clients Réguliers
12804.0,461,2,327.02,Rabat,4,2,1,421,0,Clients Réguliers
12805.0,377,4,1434.95,Tétouan,4,3,3,433,0,Clients Réguliers
12806.0,430,4,2878.96,Rabat,4,3,4,434,0,Clients Réguliers
12807.0,378,1,330.35,Rabat,4,1,1,411,0,Clients Réguliers
12808.0,32,5,906.1,Rabat,2,3,3,233,2,Clients à Risque / Perdus
12809.0,173,3,1755.94,Casablanca,3,2,3,323,2,Clients à Risque / Perdus
12810.0,530,2,534.99,Kenitra,4,2,2,422,0,Clients Réguliers
12811.0,256,5,1033.9,Rabat,3,3,3,333,2,Clients à Risque / Perdus
12812.0,40,1,229.64000000000001,Rabat,2,1,1,211,2,Clients à Risque / Perdus
12813.0,497,3,1687.8,Marrakech,4,2,3,423,0,Clients Réguliers
12814.0,97,1,125.92,Tanger,2,1,1,211,2,Clients à Risque / Perdus
12815.0,143,2,1063.46,Casablanca,3,2,3,323,2,Clients à Risque / Perdus
12816.0,91,2,572.2,Rabat,2,2,2,222,2,Clients à Risque / Perdus
12817.0,276,3,690.98,Meknès,3,2,2,322,0,Clients Réguliers
12818.0,257,1,1542.08,Meknès,3,1,3,313,0,Clients Réguliers
12819.0,453,1,540.52,Meknès,4,1,2,412,0,Clients Réguliers
12820.0,39,10,2479.17,Fès,2,4,4,244,2,Clients à Risque / Perdus
12821.0,209,2,220.8,Rabat,3,2,1,321,2,Clients à Risque / Perdus
12822.0,66,2,948.88,Marrakech,2,2,3,223,2,Clients à Risque / Perdus
12823.0,70,18,6501.5,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
12824.0,55,1,397.12,Tanger,2,1,2,212,2,Clients à Risque / Perdus
12825.0,516,2,518.63,Fès,4,2,2,422,0,Clients Réguliers
12826.0,24,11,2813.15,Marrakech,1,4,4,144,2,Clients à Risque / Perdus
12827.0,1,3,430.15000000000003,Casablanca,1,2,2,122,2,Clients à Risque / Perdus
12828.0,3,5,935.09,Casablanca,1,3,3,133,2,Clients à Risque / Perdus
12829.0,332,3,385.3,Casablanca,3,2,2,322,0,Clients Réguliers
12830.0,33,6,6814.64,Tanger,2,3,4,234,2,Clients à Risque / Perdus
12831.0,258,3,451.11,Marrakech,3,2,2,322,0,Clients Réguliers
12832.0,27,2,383.03,Tanger,2,2,2,222,2,Clients à Risque / Perdus
12833.0,140,1,417.38,Marrakech,3,1,2,312,2,Clients à Risque / Perdus
12834.0,278,1,312.38,Marrakech,3,1,1,311,0,Clients Réguliers
12835.0,423,41,6043.31,Tétouan,4,4,4,444,0,Clients Réguliers
12836.0,54,15,6585.62,Rabat,2,4,4,244,2,Clients à Risque / Perdus
12837.0,168,2,688.41,Rabat,3,2,2,322,2,Clients à Risque / Perdus
12838.0,29,10,3398.48,Tanger,2,4,4,244,2,Clients à Risque / Perdus
12839.0,7,25,9319.34,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
12840.0,139,7,4041.97,Casablanca,3,3,4,334,2,Clients à Risque / Perdus
12841.0,10,38,7389.67,Meknès,1,4,4,144,2,Clients à Risque / Perdus
12842.0,65,4,1917.99,Casablanca,2,3,3,233,2,Clients à Risque / Perdus
12843.0,61,30,6588.41,Marrakech,2,4,4,244,2,Clients à Risque / Perdus
12844.0,24,4,648.6,Agadir,1,3,2,132,2,Clients à Risque / Perdus
12845.0,262,4,354.09,Kenitra,3,3,2,332,0,Clients Réguliers
12846.0,677,1,15.58,Rabat,4,1,1,411,0,Clients Réguliers
12847.0,17,2,1636.8999999999999,Tétouan,1,2,3,123,2,Clients à Risque / Perdus
12848.0,671,1,208.0,Agadir,4,1,1,411,0,Clients Réguliers
12849.0,26,6,3090.56,Tétouan,1,3,4,134,2,Clients à Risque / Perdus
12850.0,441,1,330.0,Tanger,4,1,1,411,0,Clients Réguliers
12851.0,92,2,284.13,Tanger,2,2,1,221,2,Clients à Risque / Perdus
12852.0,290,1,311.55,Fès,3,1,1,311,0,Clients Réguliers
12853.0,130,11,3907.5,Fès,3,4,4,344,2,Clients à Risque / Perdus
12854.0,74,7,2994.02,El Jadida,2,3,4,234,2,Clients à Risque / Perdus
12855.0,368,4,650.9399999999999,Marrakech,3,3,2,332,0,Clients Réguliers
12856.0,3,6,2179.93,Oujda,1,3,3,133,2,Clients à Risque / Perdus
12857.0,206,6,3688.0,Casablanca,3,3,4,334,2,Clients à Risque / Perdus
12858.0,379,1,177.92,Rabat,4,1,1,411,0,Clients Réguliers
12859.0,454,1,575.1,Tanger,4,1,2,412,0,Clients Réguliers
12860.0,688,1,55.47,Fès,4,1,1,411,0,Clients Réguliers
12861.0,615,1,68.25,Rabat,4,1,1,411,0,Clients Réguliers
12862.0,421,2,1008.3199999999999,Casablanca,4,2,3,423,0,Clients Réguliers
12863.0,47,6,2792.5499999999997,Marrakech,2,3,4,234,2,Clients à Risque / Perdus
12864.0,134,2,299.57,Rabat,3,2,1,321,2,Clients à Risque / Perdus
12865.0,21,4,3323.47,Fès,1,3,4,134,2,Clients à Risque / Perdus
12866.0,278,3,1227.35,Tanger,3,2,3,323,0,Clients Réguliers
12867.0,21,13,7913.29,Fès,1,4,4,144,2,Clients à Risque / Perdus
12868.0,181,8,2247.06,Tanger,3,4,3,343,2,Clients à Risque / Perdus
12869.0,677,1,337.66999999999996,Casablanca,4,1,1,411,0,Clients Réguliers
12870.0,370,3,1676.95,Fès,3,2,3,323,0,Clients Réguliers
12871.0,79,3,744.02,Meknès,2,2,2,222,2,Clients à Risque / Perdus
12872.0,322,12,3685.4900000000002,Casablanca,3,4,4,344,0,Clients Réguliers
12873.0,277,3,2027.3,Casablanca,3,2,3,323,0,Clients Réguliers
12874.0,380,2,948.42,Fès,4,2,3,423,0,Clients Réguliers
12875.0,138,5,1356.99,Tanger,3,3,3,333,2,Clients à Risque / Perdus
12876.0,53,4,4081.79,Casablanca,2,3,4,234,2,Clients à Risque / Perdus
12877.0,19,19,2855.51,Rabat,1,4,4,144,2,Clients à Risque / Perdus
12878.0,232,2,854.99,Tanger,3,2,2,322,2,Clients à Risque / Perdus
12879.0,40,3,573.22,Casablanca,2,2,2,222,2,Clients à Risque / Perdus
12880.0,377,2,640.13,Rabat,4,2,2,422,0,Clients Réguliers
12881.0,271,1,298.0,Tanger,3,1,1,311,0,Clients Réguliers
12882.0,4,2,1463.04,Casablanca,1,2,3,123,2,Clients à Risque / Perdus
12883.0,20,4,703.47,Marrakech,1,3,2,132,2,Clients à Risque / Perdus
12884.0,84,1,309.05,Agadir,2,1,1,211,2,Clients à Risque / Perdus
12885.0,58,3,1175.22,Casablanca,2,2,3,223,2,Clients à Risque / Perdus
12886.0,63,2,1378.4,Tanger,2,2,3,223,2,Clients à Risque / Perdus
12887.0,379,1,222.4,Casablanca,4,1,1,411,0,Clients Réguliers
12888.0,209,2,354.12,Oujda,3,2,2,322,2,Clients à Risque / Perdus
12889.0,376,4,385.46000000000004,Casablanca,3,3,2,332,0,Clients Réguliers
12890.0,19,2,717.27,Casablanca,1,2,2,122,2,Clients à Risque / Perdus
12891.0,181,11,840.5,Casablanca,3,4,2,342,2,Clients à Risque / Perdus
12892.0,392,1,263.38,Marrakech,4,1,1,411,0,Clients Réguliers
12893.0,26,1,188.14,Marrakech,1,1,1,111,2,Clients à Risque / Perdus
12894.0,570,1,157.35,Tanger,4,1,1,411,0,Clients Réguliers
12895.0,37,2,372.8,Casablanca,2,2,2,222,2,Clients à Risque / Perdus
12897.0,200,4,514.25,El Jadida,3,3,2,332,2,Clients à Risque / Perdus
12898.0,459,2,310.96000000000004,Casablanca,4,2,1,421,0,Clients Réguliers
12899.0,409,1,366.4,Agadir,4,1,2,412,0,Clients Réguliers
12900.0,417,1,340.33,Marrakech,4,1,1,411,0,Clients Réguliers
12901.0,4,28,17654.54,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
12902.0,260,1,138.68,Casablanca,3,1,1,311,0,Clients Réguliers
12903.0,424,1,833.53,Marrakech,4,1,2,412,0,Clients Réguliers
12904.0,13,2,509.58,Meknès,1,2,2,122,2,Clients à Risque / Perdus
12905.0,572,2,1018.42,Meknès,4,2,3,423,0,Clients Réguliers
12906.0,7,5,2919.81,Casablanca,1,3,4,134,2,Clients à Risque / Perdus
12907.0,391,2,508.91,Tanger,4,2,2,422,0,Clients Réguliers
12908.0,171,5,1776.0,Agadir,3,3,3,333,2,Clients à Risque / Perdus
12909.0,35,8,3103.19,Marrakech,2,4,4,244,2,Clients à Risque / Perdus
12910.0,18,13,5796.52,El Jadida,1,4,4,144,2,Clients à Risque / Perdus
12911.0,547,1,1680.47,Rabat,4,1,3,413,0,Clients Réguliers
12912.0,4,4,1474.38,Meknès,1,3,3,133,2,Clients à Risque / Perdus
12913.0,11,12,6165.76,Rabat,1,4,4,144,2,Clients à Risque / Perdus
12914.0,396,1,223.98,Casablanca,4,1,1,411,0,Clients Réguliers
12915.0,144,4,1174.75,Casablanca,3,3,3,333,2,Clients à Risque / Perdus
12916.0,134,7,4654.0199999999995,Rabat,3,3,4,334,2,Clients à Risque / Perdus
12917.0,123,6,4359.2,Rabat,3,3,4,334,2,Clients à Risque / Perdus
12918.0,621,1,10953.5,Fès,4,1,4,414,0,Clients Réguliers
12919.0,3,6,1335.19,Marrakech,1,3,3,133,2,Clients à Risque / Perdus
12920.0,12,4,488.09000000000003,Rabat,1,3,2,132,2,Clients à Risque / Perdus
12921.0,4,74,35921.04,Marrakech,1,4,4,144,1,VIP / Champions
12922.0,156,1,405.38,Kenitra,3,1,2,312,2,Clients à Risque / Perdus
12923.0,59,3,789.87,Oujda,2,2,2,222,2,Clients à Risque / Perdus
12924.0,83,12,2469.4,Tanger,2,4,4,244,2,Clients à Risque / Perdus
12925.0,70,2,403.59,Fès,2,2,2,222,2,Clients à Risque / Perdus
12926.0,406,4,1548.46,Oujda,4,3,3,433,0,Clients Réguliers
12927.0,390,1,197.31,Agadir,4,1,1,411,0,Clients Réguliers
12928.0,30,12,4304.89,Marrakech,2,4,4,244,2,Clients à Risque / Perdus
12929.0,307,1,117.85,Casablanca,3,1,1,311,0,Clients Réguliers
12930.0,73,2,415.8,Casablanca,2,2,2,222,2,Clients à Risque / Perdus
12931.0,17,57,92347.34,El Jadida,1,4,4,144,1,VIP / Champions
12932.0,534,8,1698.56,Tanger,4,4,3,443,0,Clients Réguliers
12933.0,19,8,1687.03,Rabat,1,4,3,143,2,Clients à Risque / Perdus
12934.0,732,1,181.65,Agadir,4,1,1,411,0,Clients Réguliers
12935.0,22,13,3900.08,Meknès,1,4,4,144,2,Clients à Risque / Perdus
12936.0,12,4,1063.9,Agadir,1,3,3,133,2,Clients à Risque / Perdus
12937.0,10,9,3097.61,Marrakech,1,4,4,144,2,Clients à Risque / Perdus
12938.0,21,1,114.14,Rabat,1,1,1,111,2,Clients à Risque / Perdus
12939.0,59,20,25264.8,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
12940.0,50,2,913.54,Marrakech,2,2,3,223,2,Clients à Risque / Perdus
12941.0,720,1,377.49,Agadir,4,1,2,412,0,Clients Réguliers
12942.0,126,3,942.65,Kenitra,3,2,3,323,2,Clients à Risque / Perdus
12943.0,553,2,496.5,Fès,4,2,2,422,0,Clients Réguliers
12944.0,31,2,604.51,Marrakech,2,2,2,222,2,Clients à Risque / Perdus
12945.0,283,2,900.11,Agadir,3,2,3,323,0,Clients Réguliers
12946.0,432,1,324.45,Casablanca,4,1,1,411,0,Clients Réguliers
12947.0,139,6,1908.03,Meknès,3,3,3,333,2,Clients à Risque / Perdus
12948.0,11,9,2317.43,Tanger,1,4,4,144,2,Clients à Risque / Perdus
12949.0,26,22,15526.7,Fès,1,4,4,144,2,Clients à Risque / Perdus
12950.0,3,2,1483.0,Fès,1,2,3,123,2,Clients à Risque / Perdus
12951.0,4,15,3213.7200000000003,Oujda,1,4,4,144,2,Clients à Risque / Perdus
12952.0,1,4,1387.79,Casablanca,1,3,3,133,2,Clients à Risque / Perdus
12953.0,5,2,828.8100000000001,Marrakech,1,2,2,122,2,Clients à Risque / Perdus
12954.0,634,1,162.45,Oujda,4,1,1,411,0,Clients Réguliers
12955.0,3,10,4410.24,Tanger,1,4,4,144,2,Clients à Risque / Perdus
12956.0,301,4,521.89,Agadir,3,3,2,332,0,Clients Réguliers
12957.0,5,13,8706.97,Tanger,1,4,4,144,2,Clients à Risque / Perdus
12958.0,395,2,539.49,Rabat,4,2,2,422,0,Clients Réguliers
12959.0,479,1,150.95,Marrakech,4,1,1,411,0,Clients Réguliers
12960.0,409,4,1322.07,Tanger,4,3,3,433,0,Clients Réguliers
12961.0,374,1,211.99,Agadir,3,1,1,311,0,Clients Réguliers
12962.0,2,2,266.39,Tanger,1,2,1,121,2,Clients à Risque / Perdus
12963.0,4,12,3601.59,Meknès,1,4,4,144,2,Clients à Risque / Perdus
12964.0,432,1,132.24,Rabat,4,1,1,411,0,Clients Réguliers
12965.0,84,1,771.91,Marrakech,2,1,2,212,2,Clients à Risque / Perdus
12966.0,5,1,160.18,Kenitra,1,1,1,111,2,Clients à Risque / Perdus
12967.0,353,3,4306.92,Tanger,3,2,4,324,0,Clients Réguliers
12968.0,107,1,135.95,Tanger,3,1,1,311,2,Clients à Risque / Perdus
12969.0,598,1,122.45,Rabat,4,1,1,411,0,Clients Réguliers
12970.0,2,10,1524.97,Meknès,1,4,3,143,2,Clients à Risque / Perdus
12971.0,3,115,15869.99,Fès,1,4,4,144,1,VIP / Champions
12972.0,409,4,1161.2,Casablanca,4,3,3,433,0,Clients Réguliers
12973.0,409,1,385.55,Agadir,4,1,2,412,0,Clients Réguliers
12974.0,193,2,408.95,Marrakech,3,2,2,322,2,Clients à Risque / Perdus
12975.0,432,6,2100.09,Casablanca,4,3,3,433,0,Clients Réguliers
12976.0,207,8,3156.38,Agadir,3,4,4,344,2,Clients à Risque / Perdus
12977.0,151,4,517.63,Agadir,3,3,2,332,2,Clients à Risque / Perdus
12978.0,380,5,2502.82,Marrakech,4,3,4,434,0,Clients Réguliers
12979.0,724,1,517.7,Casablanca,4,1,2,412,0,Clients Réguliers
12980.0,153,21,16245.78,Marrakech,3,4,4,344,2,Clients à Risque / Perdus
12981.0,25,2,372.21999999999997,Rabat,1,2,2,122,2,Clients à Risque / Perdus
12982.0,238,8,2744.81,Casablanca,3,4,4,344,2,Clients à Risque / Perdus
12983.0,594,1,490.08000000000004,Tanger,4,1,2,412,0,Clients Réguliers
12984.0,14,1,97.5,Marrakech,1,1,1,111,2,Clients à Risque / Perdus
12985.0,24,1,754.38,Rabat,1,1,2,112,2,Clients à Risque / Perdus
12986.0,424,10,2729.84,Casablanca,4,4,4,444,0,Clients Réguliers
12987.0,69,5,1312.21,Rabat,2,3,3,233,2,Clients à Risque / Perdus
12988.0,287,1,535.32,Marrakech,3,1,2,312,0,Clients Réguliers
12989.0,4,32,13490.550000000001,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
12990.0,27,7,955.5,Agadir,2,3,3,233,2,Clients à Risque / Perdus
12991.0,18,3,764.82,Casablanca,1,2,2,122,2,Clients à Risque / Perdus
12992.0,720,1,93.35000000000001,Casablanca,4,1,1,411,0,Clients Réguliers
12993.0,18,8,1259.6299999999999,Marrakech,1,4,3,143,2,Clients à Risque / Perdus
12994.0,115,2,645.47,Marrakech,3,2,2,322,2,Clients à Risque / Perdus
12995.0,80,1,211.32,Casablanca,2,1,1,211,2,Clients à Risque / Perdus
12996.0,371,1,355.5,Tanger,3,1,2,312,0,Clients Réguliers
12997.0,17,8,2110.91,Casablanca,1,4,3,143,2,Clients à Risque / Perdus
12998.0,488,3,920.08,Kenitra,4,2,3,423,0,Clients Réguliers
12999.0,191,3,455.88,Rabat,3,2,2,322,2,Clients à Risque / Perdus
13000.0,102,4,1032.5,Oujda,3,3,3,333,2,Clients à Risque / Perdus
13001.0,17,32,23581.09,Oujda,1,4,4,144,2,Clients à Risque / Perdus
13002.0,313,3,414.13,Agadir,3,2,2,322,0,Clients Réguliers
13003.0,101,3,149.05,Meknès,2,2,1,221,2,Clients à Risque / Perdus
13004.0,7,36,11650.85,Agadir,1,4,4,144,2,Clients à Risque / Perdus
13005.0,169,4,999.68,Tanger,3,3,3,333,2,Clients à Risque / Perdus
13006.0,51,1,81.57,Agadir,2,1,1,211,2,Clients à Risque / Perdus
13007.0,575,1,175.25,Marrakech,4,1,1,411,0,Clients Réguliers
13008.0,318,3,612.13,Rabat,3,2,2,322,0,Clients Réguliers
13009.0,668,1,234.0,Rabat,4,1,1,411,0,Clients Réguliers
13010.0,369,2,330.12,Marrakech,3,2,1,321,0,Clients Réguliers
13011.0,367,1,101.10000000000001,Tanger,3,1,1,311,0,Clients Réguliers
13012.0,5,11,2972.83,Meknès,1,4,4,144,2,Clients à Risque / Perdus
13013.0,16,28,12330.67,Rabat,1,4,4,144,2,Clients à Risque / Perdus
13014.0,6,11,5381.08,Rabat,1,4,4,144,2,Clients à Risque / Perdus
13015.0,48,11,6586.42,Marrakech,2,4,4,244,2,Clients à Risque / Perdus
13016.0,68,3,789.89,Tanger,2,2,2,222,2,Clients à Risque / Perdus
13017.0,2,1,204.0,Casablanca,1,1,1,111,2,Clients à Risque / Perdus
13018.0,11,35,9763.16,Rabat,1,4,4,144,2,Clients à Risque / Perdus
13019.0,374,6,1229.95,Marrakech,3,3,3,333,0,Clients Réguliers
13020.0,558,2,618.96,Rabat,4,2,2,422,0,Clients Réguliers
13021.0,21,16,4581.81,Rabat,1,4,4,144,2,Clients à Risque / Perdus
13022.0,425,1,65.3,Tanger,4,1,1,411,0,Clients Réguliers
13023.0,59,3,1449.03,Casablanca,2,2,3,223,2,Clients à Risque / Perdus
13024.0,466,2,555.87,Tanger,4,2,2,422,0,Clients Réguliers
13025.0,727,1,323.39,Tanger,4,1,1,411,0,Clients Réguliers
13026.0,27,8,1532.56,Casablanca,2,4,3,243,2,Clients à Risque / Perdus
13027.0,109,19,17335.2,Fès,3,4,4,344,2,Clients à Risque / Perdus
13028.0,18,2,661.3199999999999,Casablanca,1,2,2,122,2,Clients à Risque / Perdus
13029.0,26,5,1927.3,Casablanca,1,3,3,133,2,Clients à Risque / Perdus
